Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
10/22/2019,Fire,1 STOP ELECTRONICS CENTER INC,Inventories,"4,566.33"
10/7/2019,Public Works,1ST CLASS FOAM ROOFING & COATING LL,Motor Vehicle Repair,900.00
10/30/2019,Fire,310 DUST CONTROL LLC,Inventories,"4,337.04"
10/10/2019,Street Transportation,3M COMPANY,Inventories,-21.22
10/10/2019,Street Transportation,3M COMPANY,Inventories,"5,090.62"
10/10/2019,Street Transportation,3M COMPANY,Inventories,-23.62
10/10/2019,Street Transportation,3M COMPANY,Inventories,"3,814.58"
10/10/2019,Street Transportation,3M COMPANY,Inventories,-9.19
10/18/2019,Aviation,3M COMPANY,Inventories,693.95
10/18/2019,Aviation,3M COMPANY,Inventories,-8.45
10/18/2019,Aviation,3M COMPANY,Inventories,"1,309.72"
10/18/2019,Aviation,3M COMPANY,Inventories,-3.73
10/18/2019,Aviation,3M COMPANY,Inventories,578.30
10/18/2019,Aviation,3M COMPANY,Inventories,-4.47
10/21/2019,Street Transportation,3M COMPANY,Inventories,-16.46
10/21/2019,Street Transportation,3M COMPANY,Inventories,-54.1
10/21/2019,Street Transportation,3M COMPANY,Inventories,"10,946.88"
10/21/2019,Street Transportation,3M COMPANY,Inventories,-4.92
10/21/2019,Street Transportation,3M COMPANY,Inventories,764.00
10/21/2019,Aviation,3M COMPANY,Inventories,-4.2
10/21/2019,Aviation,3M COMPANY,Inventories,651.60
10/21/2019,Street Transportation,3M COMPANY,Inventories,-16.96
10/21/2019,Street Transportation,3M COMPANY,Inventories,-126.68
10/21/2019,Street Transportation,3M COMPANY,Inventories,"22,284.72"
10/21/2019,Street Transportation,3M COMPANY,Inventories,"1,221.76"
10/21/2019,Street Transportation,3M COMPANY,Inventories,-7.88
10/21/2019,Street Transportation,3M COMPANY,Inventories,"4,181.10"
10/21/2019,Street Transportation,3M COMPANY,Inventories,-26.95
10/21/2019,Street Transportation,3M COMPANY,Inventories,"4,561.20"
10/21/2019,Street Transportation,3M COMPANY,Inventories,-29.4
10/21/2019,Aviation,3M COMPANY,Inventories,651.60
10/21/2019,Aviation,3M COMPANY,Inventories,-4.2
10/21/2019,Street Transportation,3M COMPANY,Inventories,764.00
